,address,date,price
222,포승읍 원정리,2013,21.21212121212121
223,포승읍 원정리,2013,15.303030303030303
224,포승읍 원정리,2013,5.443997317236754
225,포승읍 원정리,2013,5.444444444444445
226,포승읍 만호리,2013,14.985163204747774
227,포승읍 만호리,2013,15.454545454545455
228,포승읍 만호리,2013,14.893617021276595
229,포승읍 만호리,2013,16.7000668002672
230,포승읍 만호리,2013,160.33129904097646
231,포승읍 만호리,2013,18.14225397856447
232,포승읍 만호리,2013,21.313186813186814
233,포승읍 신영리,2013,4.283965728274174
234,포승읍 신영리,2013,10.567246111619395
235,포승읍 신영리,2013,11.943809523809524
236,포승읍 신영리,2013,12.172413793103448
237,포승읍 신영리,2013,11.942206654991244
238,포승읍 신영리,2013,19.801980198019802
239,포승읍 신영리,2013,11.940553266627427
240,포승읍 신영리,2013,24.186046511627907
241,포승읍 방림리,2013,39.548022598870055
242,포승읍 방림리,2013,27.197802197802197
243,포승읍 방림리,2013,21.16867469879518
244,포승읍 방림리,2013,21.19858156028369
245,포승읍 방림리,2013,12.410841654778887
246,포승읍 석정리,2013,14.82182320441989
247,포승읍 석정리,2013,8.227550540667607
248,포승읍 석정리,2013,3.7567776917118514
249,포승읍 홍원리,2013,21.177011494252874
250,포승읍 홍원리,2013,21.03286384976526
251,포승읍 홍원리,2013,3.2743942370661427
252,포승읍 홍원리,2013,4.510077828776692
253,포승읍 홍원리,2013,4.509764445339239
254,진위면 마산리,2013,5.05050505050505
255,진위면 동천리,2013,18.170347003154575
256,진위면 동천리,2013,18.1
257,진위면 가곡리,2013,6.521739130434782
258,진위면 하북리,2013,88.43445692883896
259,서탄면 금암리,2013,10.285220397579948
260,서탄면 사리,2013,24.202247191011235
261,서탄면 사리,2013,24.201265094882118
262,서탄면 수월암리,2013,18.19736842105263
263,서탄면 수월암리,2013,18.19945355191257
264,서탄면 수월암리,2013,18.197183098591548
265,서탄면 수월암리,2013,18.374939990398463
266,서탄면 수월암리,2013,18.375
267,서탄면 수월암리,2013,18.375
268,서탄면 수월암리,2013,18.19916142557652
269,서탄면 수월암리,2013,16.80952380952381
270,서탄면 수월암리,2013,17.346922462030374
271,서탄면 수월암리,2013,18.374613003095977
272,서탄면 수월암리,2013,18.374764002517306
273,서탄면 수월암리,2013,18.19981149858624
274,서탄면 내천리,2013,2.5316455696202533
275,서탄면 장등리,2013,4.411764705882353
276,고덕면 당현리,2013,21.804511278195488
277,고덕면 당현리,2013,35.61643835616438
278,고덕면 두릉리,2013,21.05263157894737
279,고덕면 문곡리,2013,15.129151291512915
280,고덕면 문곡리,2013,22.675324675324674
281,고덕면 문곡리,2013,21.166306695464364
282,고덕면 궁리,2013,49.69565217391305
283,고덕면 궁리,2013,27.64516129032258
284,고덕면 방축리,2013,16.304347826086957
285,고덕면 방축리,2013,9.737710067535732
286,고덕면 방축리,2013,28.333333333333332
287,고덕면 방축리,2013,25.708884688090738
288,고덕면 방축리,2013,25.786516853932586
289,오성면 숙성리,2013,4.62962962962963
290,오성면 숙성리,2013,5.596324717285945
291,오성면 숙성리,2013,14.24
292,오성면 숙성리,2013,14.663461538461538
293,오성면 신리,2013,6.499785131070047
294,오성면 신리,2013,7.861635220125786
295,오성면 안화리,2013,6.0
296,오성면 죽리,2013,22.302158273381295
297,오성면 죽리,2013,21.14029468289558
298,오성면 당거리,2013,15.122395833333334
299,오성면 당거리,2013,15.122931442080379
300,오성면 당거리,2013,15.0
301,오성면 창내리,2013,6.500148676776687
302,오성면 창내리,2013,6.642512077294686
303,오성면 창내리,2013,11.569416498993963
304,현덕면 운정리,2013,19.653990024937656
305,현덕면 화양리,2013,18.15028901734104
306,현덕면 화양리,2013,10.897435897435898
307,현덕면 화양리,2013,14.63963963963964
308,현덕면 화양리,2013,18.148820326678766
309,현덕면 덕목리,2013,18.14917127071823
310,현덕면 덕목리,2013,8.768679019725045
311,현덕면 덕목리,2013,6.523157208088715
312,현덕면 신왕리,2013,6.045723962743438
313,현덕면 기산리,2013,4.0201005025125625
314,현덕면 권관리,2013,13.034883720930232
315,현덕면 권관리,2013,72.16744186046512
316,현덕면 장수리,2013,39.0
317, 서정동,2013,75.43323139653415
318, 서정동,2013,36.1794500723589
319, 서정동,2013,75.5939524838013
320, 장당동,2013,147.3922902494331
321, 칠괴동,2013,99.39759036144578
322, 칠원동,2013,133.33333333333334
323, 지산동,2013,76.36170212765957
324, 지산동,2013,76.36781609195403
325, 지산동,2013,165.64417177914112
326, 지산동,2013,24.199814986123958
327, 지산동,2013,29.761904761904763
328, 지산동,2013,31.712473572938688
329, 지산동,2013,24.218475073313783
330, 독곡동,2013,29.069767441860463
331, 독곡동,2013,15.384615384615385
332, 독곡동,2013,14.782608695652174
333, 독곡동,2013,43.375394321766564
334, 신장동,2013,61.666666666666664
335, 신장동,2013,61.68103448275862
336, 신장동,2013,93.775
337, 신장동,2013,170.5839416058394
338, 신장동,2013,133.33333333333334
339, 신장동,2013,133.33333333333334
340, 신장동,2013,123.72881355932203
341, 신장동,2013,108.86075949367088
342, 신장동,2013,125.0
343, 통복동,2013,40.90909090909091
344, 통복동,2013,40.638297872340424
345, 유천동,2013,12.790697674418604
346, 합정동,2013,130.26052104208418
347, 동삭동,2013,44.2741208295762
348, 동삭동,2013,56.94444444444444
349, 동삭동,2013,44.165170556552965
350, 동삭동,2013,59.27835051546392
351, 동삭동,2013,59.79381443298969
352, 동삭동,2013,61.58024691358025
353, 동삭동,2013,61.46376811594203
354, 동삭동,2013,61.47222222222222
355, 동삭동,2013,61.58048780487805
356, 동삭동,2013,52.592592592592595
357, 동삭동,2013,165.10903426791276
358, 동삭동,2013,40.36971830985915
359, 동삭동,2013,45.19087837837838
360, 동삭동,2013,55.06216696269982
361, 동삭동,2013,54.174067495559505
362, 세교동,2013,64.24571428571429
363, 세교동,2013,60.076775431861805
364, 세교동,2013,82.6086956521739
365, 세교동,2013,81.89655172413794
366, 세교동,2013,81.81818181818181
367, 세교동,2013,87.87878787878788
368, 세교동,2013,81.33333333333333
369, 세교동,2013,87.5
370, 세교동,2013,85.21739130434783
371, 세교동,2013,84.90062111801242
372, 지제동,2013,44.01544401544402
373, 지제동,2013,44.311753614079194
374, 지제동,2013,44.14414414414414
375, 지제동,2013,15.90628853267571
376, 지제동,2013,8.0
377, 지제동,2013,8.679245283018869
378, 지제동,2013,48.19277108433735
379, 신대동,2013,53.6986301369863
380, 신대동,2013,53.14799672935405
381, 신대동,2013,55.5
382, 신대동,2013,55.5
383, 신대동,2013,13.732833957553058
384, 신대동,2013,7.831325301204819
385, 신대동,2013,112.72727272727273
386, 신대동,2013,112.67523364485982
387, 신대동,2013,112.67441860465117
388, 신대동,2013,55.19178082191781
389, 신대동,2013,55.505050505050505
390, 신대동,2013,55.505050505050505
391, 신대동,2013,53.696969696969695
392, 신대동,2013,54.0
393, 신대동,2013,8.753709198813056
394, 신대동,2013,55.505050505050505
395, 신대동,2013,54.67164179104478
396, 소사동,2013,41.556603773584904
397, 소사동,2013,46.1546052631579
398, 소사동,2013,46.155797101449274
399, 소사동,2013,46.15668202764977
400, 용이동,2013,44.570422535211264
401, 용이동,2013,21.43854748603352
402, 용이동,2013,41.975103734439834
403, 용이동,2013,44.23104325699745
404, 용이동,2013,44.0625
405, 용이동,2013,44.06374501992032
406, 용이동,2013,44.06293706293706
407, 용이동,2013,44.062027231467475
408, 용이동,2013,44.061371841155236
409, 월곡동,2013,24.22222222222222
410, 월곡동,2013,24.2080378250591
411, 월곡동,2013,24.065040650406505
412, 월곡동,2013,22.857142857142858
413, 월곡동,2013,24.6875
414, 월곡동,2013,24.30952380952381
415, 월곡동,2013,34.0
416, 월곡동,2013,24.454545454545453
417, 월곡동,2013,24.186046511627907
418, 월곡동,2013,24.202898550724637
419, 월곡동,2013,35.0
420, 월곡동,2013,24.298850574712645
