,address,price,year
9737,경기도 평택시 신대동,173000,2015
9738,경기도 평택시 신대동,605000,2015
9739,경기도 평택시 신대동,270000,2015
9740,경기도 평택시 신대동,185000,2015
9741,경기도 평택시 신대동,51500,2015
9742,경기도 평택시 소사동,240000,2015
9743,경기도 평택시 소사동,385000,2015
9744,경기도 평택시 소사동,255000,2015
9745,경기도 평택시 소사동,250000,2015
9746,경기도 평택시 소사동,335000,2015
9747,경기도 평택시 소사동,1190000,2015
9748,경기도 평택시 소사동,220000,2015
9749,경기도 평택시 소사동,1250000,2015
9750,경기도 평택시 소사동,405000,2015
9751,경기도 평택시 소사동,222000,2015
9752,경기도 평택시 소사동,288000,2015
9753,경기도 평택시 소사동,267000,2015
9754,경기도 평택시 소사동,254000,2015
9755,경기도 평택시 소사동,185000,2015
9756,경기도 평택시 소사동,116000,2015
9757,경기도 평택시 소사동,144000,2015
9758,경기도 평택시 소사동,47000,2015
9759,경기도 평택시 소사동,45000,2015
9760,경기도 평택시 소사동,750000,2015
9761,경기도 평택시 소사동,980000,2015
9762,경기도 평택시 소사동,515000,2015
9763,경기도 평택시 소사동,162500,2015
9764,경기도 평택시 용이동,535000,2015
9765,경기도 평택시 용이동,375000,2015
9766,경기도 평택시 용이동,222000,2015
9767,경기도 평택시 용이동,450000,2015
9768,경기도 평택시 용이동,226000,2015
9769,경기도 평택시 용이동,178000,2015
9770,경기도 평택시 용이동,400000,2015
9771,경기도 평택시 용이동,600000,2015
9772,경기도 평택시 용이동,170000,2015
9773,경기도 평택시 용이동,161000,2015
9774,경기도 평택시 용이동,249000,2015
9775,경기도 평택시 용이동,748000,2015
9776,경기도 평택시 용이동,152000,2015
9777,경기도 평택시 용이동,317000,2015
9778,경기도 평택시 용이동,445000,2015
9779,경기도 평택시 용이동,830000,2015
9780,경기도 평택시 용이동,711000,2015
9781,경기도 평택시 용이동,673000,2015
9782,경기도 평택시 용이동,848000,2015
9783,경기도 평택시 용이동,916000,2015
9784,경기도 평택시 용이동,689000,2015
9785,경기도 평택시 용이동,753000,2015
9786,경기도 평택시 용이동,770000,2015
9787,경기도 평택시 용이동,1340000,2015
9788,경기도 평택시 용이동,1630000,2015
9789,경기도 평택시 용이동,610000,2015
9790,경기도 평택시 용이동,630000,2015
9791,경기도 평택시 용이동,560000,2015
9792,경기도 평택시 용이동,650000,2015
9793,경기도 평택시 용이동,721000,2015
9794,경기도 평택시 용이동,1080000,2015
9795,경기도 평택시 용이동,950000,2015
9796,경기도 평택시 용이동,625000,2015
9797,경기도 평택시 용이동,553000,2015
9798,경기도 평택시 용이동,635000,2015
9799,경기도 평택시 용이동,770000,2015
9800,경기도 평택시 용이동,919000,2015
9801,경기도 평택시 용이동,817000,2015
9802,경기도 평택시 용이동,603000,2015
9803,경기도 평택시 용이동,1210000,2015
9804,경기도 평택시 용이동,224000,2015
9805,경기도 평택시 월곡동,40500,2015
9806,경기도 평택시 월곡동,35500,2015
9807,경기도 평택시 월곡동,36000,2015
9808,경기도 평택시 월곡동,40000,2015
9809,경기도 평택시 월곡동,185000,2015
9810,경기도 평택시 월곡동,77500,2015
9811,경기도 평택시 월곡동,75500,2015
9812,경기도 평택시 월곡동,60000,2015
9813,경기도 평택시 월곡동,160000,2015
9814,경기도 평택시 월곡동,260000,2015
9815,경기도 평택시 월곡동,88000,2015
9816,경기도 평택시 월곡동,275000,2015
9817,경기도 평택시 월곡동,215000,2015
9818,경기도 평택시 월곡동,90000,2015
9819,경기도 평택시 월곡동,106000,2015
9820,경기도 평택시 월곡동,125000,2015
9821,경기도 평택시 월곡동,170000,2015
9822,경기도 평택시 월곡동,64000,2015
9823,경기도 평택시 월곡동,179000,2015
9824,경기도 평택시 월곡동,8700,2015
9825,경기도 평택시 월곡동,33000,2015
9826,경기도 평택시 월곡동,41000,2015
9827,경기도 평택시 월곡동,49000,2015
9828,경기도 평택시 월곡동,41000,2015
9829,경기도 평택시 청룡동,81000,2015
9830,경기도 평택시 청룡동,50000,2015
9831,경기도 평택시 청룡동,140000,2015
9832,경기도 평택시 청룡동,450000,2015
9833,경기도 평택시 청룡동,100000,2015
9834,경기도 평택시 청룡동,395000,2015
9835,경기도 평택시 청룡동,69000,2015
9836,경기도 평택시 청룡동,311000,2015
9837,경기도 평택시 청룡동,211000,2015
9838,경기도 평택시 청룡동,196000,2015
9839,경기도 평택시 청룡동,585000,2015
9840,경기도 평택시 청룡동,400000,2015
9841,경기도 평택시 청룡동,343000,2015
9842,경기도 평택시 청룡동,238000,2015
9843,경기도 평택시 청룡동,552000,2015
9844,경기도 평택시 청룡동,235000,2015
9845,경기도 평택시 청룡동,245000,2015
9846,경기도 평택시 청룡동,93000,2015
9847,경기도 평택시 청룡동,69000,2015
9848,경기도 평택시 청룡동,116000,2015
9849,경기도 평택시 청룡동,226000,2015
9850,경기도 평택시 청룡동,275000,2015
9851,경기도 평택시 청룡동,273000,2015
9852,경기도 평택시 청룡동,42500,2015
9853,경기도 평택시 죽백동,157000,2015
9854,경기도 평택시 죽백동,205000,2015
9855,경기도 평택시 죽백동,259000,2015
9856,경기도 평택시 죽백동,342000,2015
9857,경기도 평택시 죽백동,222000,2015
9858,경기도 평택시 죽백동,199000,2015
9859,경기도 평택시 죽백동,216000,2015
9860,경기도 평택시 죽백동,245000,2015
9861,경기도 평택시 죽백동,270000,2015
9862,경기도 평택시 죽백동,118000,2015
9863,경기도 평택시 죽백동,198000,2015
9864,경기도 평택시 죽백동,209000,2015
9865,경기도 평택시 죽백동,119000,2015
9866,경기도 평택시 죽백동,279000,2015
9867,경기도 평택시 죽백동,123000,2015
9868,경기도 평택시 죽백동,212000,2015
9869,경기도 평택시 죽백동,446000,2015
9870,경기도 평택시 죽백동,200000,2015
9871,경기도 평택시 죽백동,367500,2015
9872,경기도 평택시 죽백동,450000,2015
9873,경기도 평택시 죽백동,95000,2015
9874,경기도 평택시 죽백동,317000,2015
9875,경기도 평택시 죽백동,931000,2015
9876,경기도 평택시 죽백동,399000,2015
9877,경기도 평택시 죽백동,225000,2015
9878,경기도 평택시 죽백동,272000,2015
9879,경기도 평택시 죽백동,196000,2015
9880,경기도 평택시 죽백동,1630000,2015
9881,경기도 평택시 죽백동,1580000,2015
9882,경기도 평택시 죽백동,182000,2015
9883,경기도 평택시 죽백동,152000,2015
9884,경기도 평택시 죽백동,170000,2015
9885,경기도 평택시 팽성읍 객사리,306000,2015
9886,경기도 평택시 팽성읍 객사리,197000,2015
9887,경기도 평택시 팽성읍 객사리,437000,2015
9888,경기도 평택시 팽성읍 객사리,530000,2015
9889,경기도 평택시 팽성읍 객사리,502000,2015
9890,경기도 평택시 팽성읍 객사리,820000,2015
9891,경기도 평택시 팽성읍 객사리,527000,2015
9892,경기도 평택시 팽성읍 객사리,717000,2015
9893,경기도 평택시 팽성읍 객사리,1050000,2015
9894,경기도 평택시 팽성읍 객사리,962500,2015
9895,경기도 평택시 팽성읍 객사리,585000,2015
9896,경기도 평택시 팽성읍 객사리,858000,2015
9897,경기도 평택시 팽성읍 객사리,585000,2015
9898,경기도 평택시 팽성읍 객사리,519000,2015
9899,경기도 평택시 팽성읍 객사리,519000,2015
9900,경기도 평택시 팽성읍 객사리,766000,2015
9901,경기도 평택시 팽성읍 객사리,573000,2015
9902,경기도 평택시 팽성읍 객사리,472000,2015
9903,경기도 평택시 팽성읍 객사리,503000,2015
9904,경기도 평택시 팽성읍 객사리,606000,2015
9905,경기도 평택시 팽성읍 객사리,530000,2015
9906,경기도 평택시 팽성읍 객사리,590000,2015
9907,경기도 평택시 팽성읍 객사리,832500,2015
9908,경기도 평택시 팽성읍 객사리,47000,2015
9909,경기도 평택시 팽성읍 객사리,123000,2015
9910,경기도 평택시 팽성읍 남산리,119000,2015
9911,경기도 평택시 팽성읍 남산리,103000,2015
9912,경기도 평택시 팽성읍 남산리,131000,2015
9913,경기도 평택시 팽성읍 남산리,215000,2015
9914,경기도 평택시 팽성읍 남산리,47500,2015
9915,경기도 평택시 팽성읍 남산리,278000,2015
9916,경기도 평택시 팽성읍 남산리,411000,2015
9917,경기도 평택시 팽성읍 남산리,630000,2015
9918,경기도 평택시 팽성읍 남산리,1140000,2015
9919,경기도 평택시 팽성읍 남산리,685000,2015
9920,경기도 평택시 팽성읍 남산리,67000,2015
9921,경기도 평택시 팽성읍 남산리,350000,2015
9922,경기도 평택시 팽성읍 남산리,561000,2015
9923,경기도 평택시 팽성읍 남산리,47000,2015
9924,경기도 평택시 팽성읍 남산리,46000,2015
9925,경기도 평택시 팽성읍 남산리,170000,2015
9926,경기도 평택시 팽성읍 남산리,413000,2015
9927,경기도 평택시 팽성읍 남산리,293000,2015
9928,경기도 평택시 팽성읍 남산리,84000,2015
9929,경기도 평택시 팽성읍 남산리,93500,2015
9930,경기도 평택시 팽성읍 남산리,130000,2015
9931,경기도 평택시 팽성읍 남산리,51000,2015
9932,경기도 평택시 팽성읍 남산리,247000,2015
9933,경기도 평택시 팽성읍 남산리,130000,2015
9934,경기도 평택시 팽성읍 남산리,118000,2015
9935,경기도 평택시 팽성읍 남산리,180000,2015
9936,경기도 평택시 팽성읍 추팔리,49000,2015
9937,경기도 평택시 팽성읍 추팔리,62000,2015
9938,경기도 평택시 팽성읍 추팔리,87000,2015
9939,경기도 평택시 팽성읍 추팔리,219000,2015
9940,경기도 평택시 팽성읍 추팔리,205000,2015
9941,경기도 평택시 팽성읍 추팔리,145000,2015
9942,경기도 평택시 팽성읍 추팔리,53000,2015
9943,경기도 평택시 팽성읍 추팔리,497000,2015
9944,경기도 평택시 팽성읍 추팔리,59000,2015
9945,경기도 평택시 팽성읍 추팔리,149000,2015
9946,경기도 평택시 팽성읍 추팔리,186500,2015
9947,경기도 평택시 팽성읍 추팔리,93000,2015
9948,경기도 평택시 팽성읍 추팔리,141000,2015
9949,경기도 평택시 팽성읍 추팔리,247000,2015
9950,경기도 평택시 팽성읍 추팔리,279000,2015
9951,경기도 평택시 팽성읍 추팔리,313000,2015
9952,경기도 평택시 팽성읍 추팔리,303000,2015
9953,경기도 평택시 팽성읍 추팔리,46000,2015
9954,경기도 평택시 팽성읍 추팔리,121500,2015
9955,경기도 평택시 팽성읍 노와리,129000,2015
9956,경기도 평택시 팽성읍 노와리,167000,2015
9957,경기도 평택시 팽성읍 노와리,46500,2015
9958,경기도 평택시 팽성읍 노와리,112000,2015
9959,경기도 평택시 팽성읍 노와리,169000,2015
9960,경기도 평택시 팽성읍 노와리,111000,2015
9961,경기도 평택시 팽성읍 노와리,102000,2015
9962,경기도 평택시 팽성읍 노와리,160000,2015
9963,경기도 평택시 팽성읍 노와리,42000,2015
9964,경기도 평택시 팽성읍 노와리,91000,2015
9965,경기도 평택시 팽성읍 노와리,54000,2015
9966,경기도 평택시 팽성읍 노와리,163000,2015
9967,경기도 평택시 팽성읍 노와리,89000,2015
9968,경기도 평택시 팽성읍 노와리,143000,2015
9969,경기도 평택시 팽성읍 노와리,66000,2015
9970,경기도 평택시 팽성읍 노와리,75000,2015
9971,경기도 평택시 팽성읍 노와리,41000,2015
9972,경기도 평택시 팽성읍 노와리,172000,2015
9973,경기도 평택시 팽성읍 노와리,43000,2015
9974,경기도 평택시 팽성읍 노와리,91000,2015
9975,경기도 평택시 팽성읍 평궁리,143000,2015
9976,경기도 평택시 팽성읍 평궁리,84000,2015
9977,경기도 평택시 팽성읍 평궁리,248000,2015
9978,경기도 평택시 팽성읍 평궁리,161000,2015
9979,경기도 평택시 팽성읍 평궁리,174000,2015
9980,경기도 평택시 팽성읍 평궁리,88000,2015
9981,경기도 평택시 팽성읍 평궁리,45000,2015
9982,경기도 평택시 팽성읍 평궁리,47000,2015
9983,경기도 평택시 팽성읍 평궁리,48000,2015
9984,경기도 평택시 팽성읍 평궁리,64000,2015
9985,경기도 평택시 팽성읍 평궁리,47000,2015
9986,경기도 평택시 팽성읍 신궁리,245000,2015
9987,경기도 평택시 팽성읍 신궁리,185000,2015
9988,경기도 평택시 팽성읍 신궁리,157000,2015
9989,경기도 평택시 팽성읍 신궁리,221000,2015
9990,경기도 평택시 팽성읍 신궁리,149000,2015
9991,경기도 평택시 팽성읍 신궁리,46000,2015
9992,경기도 평택시 팽성읍 신궁리,66000,2015
9993,경기도 평택시 팽성읍 신궁리,104000,2015
9994,경기도 평택시 팽성읍 두리,305000,2015
9995,경기도 평택시 팽성읍 두리,370000,2015
9996,경기도 평택시 팽성읍 두리,185000,2015
9997,경기도 평택시 팽성읍 두리,50500,2015
9998,경기도 평택시 팽성읍 두리,198000,2015
9999,경기도 평택시 팽성읍 두리,145000,2015
10000,경기도 평택시 팽성읍 두리,251000,2015
10001,경기도 평택시 팽성읍 두리,258000,2015
10002,경기도 평택시 팽성읍 두리,710000,2015
10003,경기도 평택시 팽성읍 두리,360000,2015
10004,경기도 평택시 팽성읍 두리,51000,2015
10005,경기도 평택시 팽성읍 두리,51000,2015
10006,경기도 평택시 팽성읍 두리,100000,2015
10007,경기도 평택시 팽성읍 두리,128000,2015
10008,경기도 평택시 팽성읍 신호리,200000,2015
10009,경기도 평택시 팽성읍 신호리,82500,2015
10010,경기도 평택시 팽성읍 신호리,45000,2015
10011,경기도 평택시 팽성읍 신호리,48500,2015
10012,경기도 평택시 팽성읍 신호리,130000,2015
10013,경기도 평택시 팽성읍 근내리,230000,2015
10014,경기도 평택시 팽성읍 근내리,220000,2015
10015,경기도 평택시 팽성읍 근내리,110000,2015
10016,경기도 평택시 팽성읍 근내리,405000,2015
10017,경기도 평택시 팽성읍 근내리,255000,2015
10018,경기도 평택시 팽성읍 근내리,54000,2015
10019,경기도 평택시 팽성읍 근내리,200000,2015
10020,경기도 평택시 팽성읍 근내리,150000,2015
10021,경기도 평택시 팽성읍 근내리,330000,2015
10022,경기도 평택시 팽성읍 근내리,330000,2015
10023,경기도 평택시 팽성읍 근내리,145000,2015
10024,경기도 평택시 팽성읍 근내리,545000,2015
10025,경기도 평택시 팽성읍 근내리,151000,2015
10026,경기도 평택시 팽성읍 근내리,51500,2015
10027,경기도 평택시 팽성읍 근내리,339000,2015
10028,경기도 평택시 팽성읍 근내리,252000,2015
10029,경기도 평택시 팽성읍 근내리,134000,2015
10030,경기도 평택시 팽성읍 근내리,171000,2015
10031,경기도 평택시 팽성읍 근내리,162000,2015
10032,경기도 평택시 팽성읍 근내리,128000,2015
10033,경기도 평택시 팽성읍 석봉리,305000,2015
10034,경기도 평택시 팽성읍 석봉리,200000,2015
10035,경기도 평택시 팽성읍 석봉리,55000,2015
10036,경기도 평택시 팽성읍 석봉리,101000,2015
10037,경기도 평택시 팽성읍 석봉리,47000,2015
10038,경기도 평택시 팽성읍 원정리,145000,2015
10039,경기도 평택시 팽성읍 원정리,320000,2015
10040,경기도 평택시 팽성읍 원정리,405000,2015
10041,경기도 평택시 팽성읍 원정리,71000,2015
10042,경기도 평택시 팽성읍 원정리,80000,2015
10043,경기도 평택시 팽성읍 원정리,225000,2015
10044,경기도 평택시 팽성읍 원정리,140000,2015
10045,경기도 평택시 팽성읍 원정리,235000,2015
10046,경기도 평택시 팽성읍 원정리,135000,2015
10047,경기도 평택시 팽성읍 원정리,333000,2015
10048,경기도 평택시 팽성읍 원정리,245000,2015
10049,경기도 평택시 팽성읍 원정리,210000,2015
10050,경기도 평택시 팽성읍 원정리,380000,2015
10051,경기도 평택시 팽성읍 원정리,250000,2015
10052,경기도 평택시 팽성읍 원정리,230000,2015
10053,경기도 평택시 팽성읍 원정리,55000,2015
10054,경기도 평택시 팽성읍 원정리,154000,2015
10055,경기도 평택시 팽성읍 도두리,46000,2015
10056,경기도 평택시 팽성읍 도두리,292000,2015
10057,경기도 평택시 팽성읍 도두리,257000,2015
10058,경기도 평택시 팽성읍 도두리,81000,2015
10059,경기도 평택시 팽성읍 도두리,54000,2015
10060,경기도 평택시 팽성읍 도두리,47000,2015
10061,경기도 평택시 팽성읍 함정리,270000,2015
10062,경기도 평택시 팽성읍 함정리,181000,2015
10063,경기도 평택시 팽성읍 함정리,222500,2015
10064,경기도 평택시 팽성읍 함정리,278000,2015
10065,경기도 평택시 팽성읍 신대리,226000,2015
10066,경기도 평택시 팽성읍 신대리,46000,2015
10067,경기도 평택시 팽성읍 신대리,73000,2015
10068,경기도 평택시 팽성읍 신대리,184000,2015
10069,경기도 평택시 팽성읍 신대리,119000,2015
10070,경기도 평택시 팽성읍 신대리,345000,2015
10071,경기도 평택시 팽성읍 신대리,110000,2015
10072,경기도 평택시 팽성읍 신대리,314000,2015
10073,경기도 평택시 팽성읍 신대리,215000,2015
10074,경기도 평택시 팽성읍 신대리,314000,2015
10075,경기도 평택시 팽성읍 신대리,279000,2015
10076,경기도 평택시 팽성읍 신대리,149000,2015
10077,경기도 평택시 팽성읍 신대리,185000,2015
10078,경기도 평택시 팽성읍 신대리,116000,2015
10079,경기도 평택시 팽성읍 신대리,171000,2015
10080,경기도 평택시 팽성읍 신대리,77000,2015
10081,경기도 평택시 팽성읍 신대리,102000,2015
10082,경기도 평택시 팽성읍 신대리,83000,2015
10083,경기도 평택시 팽성읍 신대리,72000,2015
10084,경기도 평택시 팽성읍 본정리,299000,2015
10085,경기도 평택시 팽성읍 본정리,73000,2015
10086,경기도 평택시 팽성읍 본정리,77000,2015
10087,경기도 평택시 팽성읍 본정리,43000,2015
10088,경기도 평택시 팽성읍 본정리,297000,2015
10089,경기도 평택시 팽성읍 본정리,261000,2015
10090,경기도 평택시 팽성읍 본정리,156000,2015
10091,경기도 평택시 팽성읍 본정리,166000,2015
10092,경기도 평택시 팽성읍 본정리,313000,2015
10093,경기도 평택시 팽성읍 본정리,327000,2015
10094,경기도 평택시 팽성읍 본정리,912000,2015
10095,경기도 평택시 팽성읍 본정리,123000,2015
10096,경기도 평택시 팽성읍 본정리,69000,2015
10097,경기도 평택시 팽성읍 본정리,247000,2015
10098,경기도 평택시 팽성읍 본정리,162000,2015
10099,경기도 평택시 팽성읍 노양리,153000,2015
10100,경기도 평택시 팽성읍 노양리,40000,2015
10101,경기도 평택시 팽성읍 노양리,142000,2015
10102,경기도 평택시 팽성읍 노양리,107000,2015
10103,경기도 평택시 팽성읍 노양리,190000,2015
10104,경기도 평택시 팽성읍 노양리,162000,2015
10105,경기도 평택시 팽성읍 노양리,119000,2015
10106,경기도 평택시 팽성읍 노양리,93000,2015
10107,경기도 평택시 팽성읍 노양리,170000,2015
10108,경기도 평택시 팽성읍 노양리,137000,2015
10109,경기도 평택시 팽성읍 노양리,183000,2015
10110,경기도 평택시 팽성읍 노양리,164000,2015
10111,경기도 평택시 팽성읍 노양리,178000,2015
10112,경기도 평택시 팽성읍 노양리,115000,2015
10113,경기도 평택시 팽성읍 노양리,117000,2015
10114,경기도 평택시 팽성읍 노양리,271000,2015
10115,경기도 평택시 팽성읍 노양리,64000,2015
10116,경기도 평택시 팽성읍 노양리,62000,2015
10117,경기도 평택시 팽성읍 노양리,76000,2015
10118,경기도 평택시 팽성읍 노성리,142000,2015
10119,경기도 평택시 팽성읍 노성리,101000,2015
10120,경기도 평택시 팽성읍 노성리,39500,2015
10121,경기도 평택시 팽성읍 노성리,108000,2015
10122,경기도 평택시 팽성읍 노성리,39500,2015
10123,경기도 평택시 팽성읍 노성리,40500,2015
10124,경기도 평택시 팽성읍 노성리,146000,2015
10125,경기도 평택시 팽성읍 두정리,120000,2015
10126,경기도 평택시 팽성읍 두정리,62000,2015
10127,경기도 평택시 팽성읍 두정리,180000,2015
10128,경기도 평택시 팽성읍 두정리,52000,2015
10129,경기도 평택시 팽성읍 두정리,170000,2015
10130,경기도 평택시 팽성읍 두정리,245000,2015
10131,경기도 평택시 팽성읍 두정리,220000,2015
10132,경기도 평택시 팽성읍 두정리,190000,2015
10133,경기도 평택시 팽성읍 두정리,215000,2015
10134,경기도 평택시 팽성읍 두정리,166000,2015
10135,경기도 평택시 팽성읍 두정리,130000,2015
10136,경기도 평택시 팽성읍 두정리,44500,2015
10137,경기도 평택시 팽성읍 두정리,44500,2015
10138,경기도 평택시 팽성읍 두정리,184000,2015
10139,경기도 평택시 팽성읍 석근리,528000,2015
10140,경기도 평택시 팽성읍 석근리,304000,2015
10141,경기도 평택시 팽성읍 석근리,256000,2015
10142,경기도 평택시 팽성읍 석근리,146000,2015
10143,경기도 평택시 팽성읍 석근리,40000,2015
10144,경기도 평택시 팽성읍 석근리,75000,2015
10145,경기도 평택시 팽성읍 석근리,180000,2015
10146,경기도 평택시 팽성읍 석근리,156000,2015
10147,경기도 평택시 팽성읍 석근리,46000,2015
10148,경기도 평택시 팽성읍 석근리,128000,2015
10149,경기도 평택시 팽성읍 석근리,90000,2015
10150,경기도 평택시 팽성읍 대사리,92000,2015
10151,경기도 평택시 팽성읍 대사리,172000,2015
10152,경기도 평택시 팽성읍 대사리,128000,2015
10153,경기도 평택시 팽성읍 대사리,56000,2015
10154,경기도 평택시 팽성읍 대사리,43000,2015
10155,경기도 평택시 팽성읍 대사리,92000,2015
10156,경기도 평택시 팽성읍 대사리,42000,2015
10157,경기도 평택시 팽성읍 대사리,160000,2015
10158,경기도 평택시 팽성읍 대사리,99000,2015
10159,경기도 평택시 팽성읍 대사리,40000,2015
10160,경기도 평택시 팽성읍 대사리,164000,2015
10161,경기도 평택시 팽성읍 대사리,129000,2015
10162,경기도 평택시 팽성읍 대사리,123000,2015
10163,경기도 평택시 팽성읍 대사리,303000,2015
10164,경기도 평택시 팽성읍 대사리,276000,2015
10165,경기도 평택시 팽성읍 대사리,46000,2015
10166,경기도 평택시 팽성읍 대사리,92000,2015
10167,경기도 평택시 팽성읍 안정리,530000,2015
10168,경기도 평택시 팽성읍 안정리,231000,2015
10169,경기도 평택시 팽성읍 안정리,930000,2015
10170,경기도 평택시 팽성읍 안정리,775000,2015
10171,경기도 평택시 팽성읍 안정리,1240000,2015
10172,경기도 평택시 팽성읍 안정리,900000,2015
10173,경기도 평택시 팽성읍 안정리,600000,2015
10174,경기도 평택시 팽성읍 안정리,1590000,2015
10175,경기도 평택시 팽성읍 안정리,1120000,2015
10176,경기도 평택시 팽성읍 안정리,555000,2015
10177,경기도 평택시 팽성읍 안정리,860000,2015
10178,경기도 평택시 팽성읍 안정리,723000,2015
10179,경기도 평택시 팽성읍 안정리,935000,2015
10180,경기도 평택시 팽성읍 안정리,850000,2015
10181,경기도 평택시 팽성읍 안정리,584000,2015
10182,경기도 평택시 팽성읍 안정리,2200000,2015
10183,경기도 평택시 팽성읍 안정리,553000,2015
10184,경기도 평택시 팽성읍 안정리,285000,2015
10185,경기도 평택시 팽성읍 안정리,970000,2015
10186,경기도 평택시 팽성읍 안정리,292000,2015
10187,경기도 평택시 팽성읍 안정리,184000,2015
10188,경기도 평택시 팽성읍 안정리,543000,2015
10189,경기도 평택시 팽성읍 안정리,358000,2015
10190,경기도 평택시 팽성읍 안정리,377000,2015
10191,경기도 평택시 팽성읍 안정리,405000,2015
10192,경기도 평택시 팽성읍 안정리,655000,2015
10193,경기도 평택시 팽성읍 안정리,311000,2015
10194,경기도 평택시 팽성읍 안정리,575000,2015
10195,경기도 평택시 팽성읍 안정리,325000,2015
10196,경기도 평택시 팽성읍 안정리,720000,2015
10197,경기도 평택시 팽성읍 안정리,409000,2015
10198,경기도 평택시 팽성읍 안정리,1110000,2015
10199,경기도 평택시 팽성읍 안정리,732500,2015
10200,경기도 평택시 팽성읍 안정리,2605000,2015
10201,경기도 평택시 팽성읍 안정리,2535000,2015
10202,경기도 평택시 팽성읍 안정리,1210000,2015
10203,경기도 평택시 팽성읍 안정리,726000,2015
10204,경기도 평택시 팽성읍 안정리,895000,2015
10205,경기도 평택시 팽성읍 안정리,705000,2015
10206,경기도 평택시 팽성읍 안정리,2900000,2015
10207,경기도 평택시 팽성읍 안정리,505000,2015
10208,경기도 평택시 팽성읍 안정리,645000,2015
10209,경기도 평택시 팽성읍 안정리,648000,2015
10210,경기도 평택시 팽성읍 안정리,490000,2015
10211,경기도 평택시 팽성읍 안정리,1450000,2015
10212,경기도 평택시 팽성읍 안정리,1070000,2015
10213,경기도 평택시 팽성읍 안정리,765000,2015
10214,경기도 평택시 팽성읍 안정리,2675000,2015
10215,경기도 평택시 팽성읍 안정리,683000,2015
10216,경기도 평택시 팽성읍 안정리,1230000,2015
10217,경기도 평택시 팽성읍 안정리,989000,2015
10218,경기도 평택시 팽성읍 안정리,1110000,2015
10219,경기도 평택시 팽성읍 안정리,1540000,2015
10220,경기도 평택시 팽성읍 안정리,756000,2015
10221,경기도 평택시 팽성읍 안정리,595000,2015
10222,경기도 평택시 팽성읍 안정리,1610000,2015
10223,경기도 평택시 팽성읍 안정리,665000,2015
10224,경기도 평택시 팽성읍 안정리,559000,2015
10225,경기도 평택시 팽성읍 안정리,1100000,2015
10226,경기도 평택시 팽성읍 안정리,538000,2015
10227,경기도 평택시 팽성읍 안정리,582000,2015
10228,경기도 평택시 팽성읍 안정리,567000,2015
10229,경기도 평택시 팽성읍 안정리,373000,2015
10230,경기도 평택시 팽성읍 안정리,126000,2015
10231,경기도 평택시 팽성읍 안정리,228000,2015
10232,경기도 평택시 팽성읍 동창리,91500,2015
10233,경기도 평택시 팽성읍 동창리,343000,2015
10234,경기도 평택시 팽성읍 동창리,136000,2015
10235,경기도 평택시 팽성읍 동창리,57000,2015
10236,경기도 평택시 팽성읍 동창리,240000,2015
10237,경기도 평택시 팽성읍 동창리,105000,2015
10238,경기도 평택시 팽성읍 내리,115000,2015
10239,경기도 평택시 팽성읍 내리,130000,2015
10240,경기도 평택시 팽성읍 내리,238000,2015
10241,경기도 평택시 팽성읍 내리,137000,2015
10242,경기도 평택시 팽성읍 대추리,125000,2015
10243,경기도 평택시 팽성읍 대추리,80000,2015
10244,경기도 평택시 팽성읍 송화리,948000,2015
10245,경기도 평택시 팽성읍 송화리,555000,2015
10246,경기도 평택시 팽성읍 송화리,461000,2015
10247,경기도 평택시 팽성읍 송화리,576000,2015
10248,경기도 평택시 팽성읍 송화리,581000,2015
10249,경기도 평택시 팽성읍 송화리,323500,2015
10250,경기도 평택시 팽성읍 송화리,411000,2015
10251,경기도 평택시 팽성읍 송화리,611000,2015
10252,경기도 평택시 팽성읍 송화리,201000,2015
10253,경기도 평택시 팽성읍 송화리,642000,2015
10254,경기도 평택시 팽성읍 송화리,327000,2015
10255,경기도 평택시 팽성읍 송화리,697000,2015
10256,경기도 평택시 팽성읍 송화리,335000,2015
10257,경기도 평택시 팽성읍 송화리,162000,2015
10258,경기도 평택시 팽성읍 송화리,50000,2015
10259,경기도 평택시 팽성읍 송화리,212000,2015
10260,경기도 평택시 팽성읍 송화리,309000,2015
10261,경기도 평택시 팽성읍 송화리,446000,2015
10262,경기도 평택시 팽성읍 송화리,611000,2015
10263,경기도 평택시 팽성읍 송화리,740000,2015
10264,경기도 평택시 팽성읍 송화리,298000,2015
10265,경기도 평택시 팽성읍 송화리,172500,2015
10266,경기도 평택시 팽성읍 송화리,95000,2015
10267,경기도 평택시 팽성읍 송화리,101000,2015
10268,경기도 평택시 팽성읍 송화리,160000,2015
10269,경기도 평택시 팽성읍 송화리,44000,2015
10270,경기도 평택시 팽성읍 송화리,185000,2015
10271,경기도 평택시 팽성읍 송화리,117000,2015
10272,경기도 평택시 팽성읍 송화리,62000,2015
10273,경기도 평택시 팽성읍 송화리,1155000,2015
10274,경기도 평택시 팽성읍 송화리,914000,2015
10275,경기도 평택시 팽성읍 송화리,1240000,2015
10276,경기도 평택시 팽성읍 송화리,966000,2015
10277,경기도 평택시 팽성읍 송화리,938000,2015
10278,경기도 평택시 팽성읍 송화리,93500,2015
10279,경기도 평택시 안중읍 안중리,50000,2015
10280,경기도 평택시 안중읍 안중리,124000,2015
10281,경기도 평택시 안중읍 안중리,61000,2015
10282,경기도 평택시 안중읍 안중리,79000,2015
