,Unnamed: 0,address,date,price,newaddress
209,209,안중읍 용성리,2013,5.545752457776659,안중읍
210,210,안중읍 용성리,2013,14.101057579318446,안중읍
211,211,안중읍 현화리,2013,46.90909090909091,안중읍
212,212,안중읍 현화리,2013,46.919191919191924,안중읍
213,213,안중읍 현화리,2013,45.529411764705884,안중읍
214,214,안중읍 현화리,2013,25.705645161290327,안중읍
215,215,포승읍 도곡리,2013,271.6082659478886,포승읍
216,216,포승읍 도곡리,2013,32.94117647058823,포승읍
217,217,포승읍 도곡리,2013,32.666666666666664,포승읍
218,218,포승읍 도곡리,2013,32.728842832469766,포승읍
219,219,포승읍 원정리,2013,21.66666666666667,포승읍
220,220,포승읍 원정리,2013,21.52173913043478,포승읍
221,221,포승읍 원정리,2013,4.533943965517241,포승읍
222,222,포승읍 원정리,2013,21.21212121212121,포승읍
223,223,포승읍 원정리,2013,15.303030303030305,포승읍
224,224,포승읍 원정리,2013,5.443997317236754,포승읍
225,225,포승읍 원정리,2013,5.4444444444444455,포승읍
226,226,포승읍 만호리,2013,14.985163204747774,포승읍
227,227,포승읍 만호리,2013,15.454545454545455,포승읍
228,228,포승읍 만호리,2013,14.893617021276595,포승읍
229,229,포승읍 만호리,2013,16.700066800267198,포승읍
230,230,포승읍 만호리,2013,160.33129904097646,포승읍
231,231,포승읍 만호리,2013,18.14225397856447,포승읍
232,232,포승읍 만호리,2013,21.313186813186814,포승읍
233,233,포승읍 신영리,2013,4.283965728274174,포승읍
234,234,포승읍 신영리,2013,10.567246111619395,포승읍
235,235,포승읍 신영리,2013,11.943809523809525,포승읍
236,236,포승읍 신영리,2013,12.172413793103447,포승읍
237,237,포승읍 신영리,2013,11.942206654991246,포승읍
238,238,포승읍 신영리,2013,19.801980198019802,포승읍
239,239,포승읍 신영리,2013,11.940553266627429,포승읍
240,240,포승읍 신영리,2013,24.18604651162791,포승읍
241,241,포승읍 방림리,2013,39.548022598870055,포승읍
242,242,포승읍 방림리,2013,27.1978021978022,포승읍
243,243,포승읍 방림리,2013,21.16867469879518,포승읍
244,244,포승읍 방림리,2013,21.198581560283692,포승읍
245,245,포승읍 방림리,2013,12.410841654778887,포승읍
246,246,포승읍 석정리,2013,14.82182320441989,포승읍
247,247,포승읍 석정리,2013,8.227550540667607,포승읍
248,248,포승읍 석정리,2013,3.7567776917118514,포승읍
249,249,포승읍 홍원리,2013,21.177011494252874,포승읍
250,250,포승읍 홍원리,2013,21.032863849765263,포승읍
251,251,포승읍 홍원리,2013,3.2743942370661427,포승읍
252,252,포승읍 홍원리,2013,4.510077828776692,포승읍
253,253,포승읍 홍원리,2013,4.509764445339238,포승읍
254,254,진위면 마산리,2013,5.05050505050505,진위면
255,255,진위면 동천리,2013,18.170347003154575,진위면
256,256,진위면 동천리,2013,18.1,진위면
257,257,진위면 가곡리,2013,6.521739130434782,진위면
258,258,진위면 하북리,2013,88.43445692883896,진위면
259,259,서탄면 금암리,2013,10.285220397579948,서탄면
260,260,서탄면 사리,2013,24.20224719101123,서탄면
261,261,서탄면 사리,2013,24.20126509488212,서탄면
262,262,서탄면 수월암리,2013,18.19736842105263,서탄면
263,263,서탄면 수월암리,2013,18.19945355191257,서탄면
264,264,서탄면 수월암리,2013,18.197183098591548,서탄면
265,265,서탄면 수월암리,2013,18.374939990398463,서탄면
266,266,서탄면 수월암리,2013,18.375,서탄면
267,267,서탄면 수월암리,2013,18.375,서탄면
268,268,서탄면 수월암리,2013,18.19916142557652,서탄면
269,269,서탄면 수월암리,2013,16.80952380952381,서탄면
270,270,서탄면 수월암리,2013,17.346922462030374,서탄면
271,271,서탄면 수월암리,2013,18.374613003095977,서탄면
272,272,서탄면 수월암리,2013,18.374764002517303,서탄면
273,273,서탄면 수월암리,2013,18.199811498586236,서탄면
