,nounFrame,Freq,label,비고
7376,경기도,5,,
7377,경유,5,,
7378,경제재,5,,
7379,경험자,5,,
7380,경호,5,,
7381,계란,5,,
7382,계심,5,,
7383,고간,5,,
7384,고국,5,,
7385,고모부,5,,
7386,고발자,5,,
7387,고봉,5,,
7388,고삐,5,,
7389,고소득,5,,
7390,고안,5,,
7391,고용주,5,,
7392,고추,5,,
7393,골든,5,,
7394,공권력,5,,
7395,공략,5,,
7396,공보,5,,
7397,공수,5,,
7398,공신,5,,
7399,공업,5,,
7400,공천,5,,
7401,과대평가,5,,
7402,과반수,5,,
7403,과언,5,,
7404,곽금주,5,,
7405,관망세,5,,
7406,관상,5,,
7407,관전,5,,
7408,관중,5,,
7409,관측,5,,
7410,관행,5,,
7411,광고인,5,,
7412,광속,5,,
7413,괴리,5,,
7414,교주,5,,
7415,교차,5,,
7416,교포,5,,
7417,구냥,5,,
7418,구멍가게,5,,
7419,구성해,5,,
7420,국력,5,,
7421,군단,5,,
7422,귀걸이,5,,
7423,귀기,5,,
7424,귀하,5,,
7425,귓가,5,,
7426,귓등,5,,
7427,규명,5,,
7428,규범,5,,
7429,그라운드제로,5,,
7430,그랑,5,,
7431,그레이,5,,
7432,그리스도,5,,
7433,그리신,5,,
7434,그쯤,5,,
7435,극소량,5,,
7436,근시안,5,,
7437,금마,5,,
7438,금사,5,,
7439,금융인,5,,
7440,금지법,5,,
7441,기념비,5,,
7442,기랑,5,,
7443,기습,5,,
7444,기식,5,,
7445,기안,5,,
7446,기일,5,,
7447,기질,5,,
7448,기치,5,,
7449,기한,5,,
7450,기해,5,,
7451,기호,5,,
7452,기획사,5,,
7453,긴장감,5,,
7454,길가메쉬,5,,
7455,길바닥,5,,
7456,김동렬,5,,
7457,김진태,5,,
7458,김형석,5,,
7459,깃발,5,,
7460,껑충,5,,
7461,꼬맹이,5,,
7462,나대지,5,,
7463,나쁜넘,5,,
7464,나신,5,,
7465,나이지리아,5,,
7466,나이트,5,,
7467,나인,5,,
7468,나주,5,,
7469,나진,5,,
7470,낙서,5,,
7471,낙원,5,,
7472,난국,5,,
7473,난방법,5,,
7474,난쟁이,5,,
7475,남극,5,,
7476,남매,5,,
7477,남미,5,,
7478,남부,5,,
7479,내년도,5,,
7480,내란,5,,
7481,내리막길,5,,
7482,내림세,5,,
7483,내세,5,,
7484,내시,5,,
7485,내신,5,,
7486,내심,5,,
7487,내후년,5,,
7488,너구리,5,,
7489,네로,5,,
7490,노량진,5,,
7491,노무,5,,
7492,논외,5,,
7493,논지,5,,
7494,누구누구,5,,
7495,뉴스원,5,,
7496,뉴턴,5,,
7497,늙은이,5,,
7498,니야,5,,
7499,님비,5,,
7500,닛산,5,,
7501,닛케이,5,,
7502,다수결,5,,
7503,다어,5,,
7504,다언,5,,
7505,다음카카오,5,,
7506,다이빙,5,,
7507,다이얼,5,,
7508,다카,5,,
7509,단말기,5,,
7510,단시간,5,,
7511,답설야중거,5,,
7512,답안,5,,
7513,당인,5,,
7514,당일,5,,
7515,당정,5,,
7516,당첨자,5,,
7517,대게,5,,
7518,대마초,5,,
7519,대문짝,5,,
7520,대반,5,,
7521,대방,5,,
7522,대변인단,5,,
7523,대우,5,,
7524,대통,5,,
7525,대표자,5,,
7526,대화방,5,,
7527,던지기,5,,
7528,덤핑,5,,
7529,데드캣,5,,
7530,데인,5,,
7531,도모,5,,
7532,도박사,5,,
7533,도처,5,,
7534,도합,5,,
7535,독과점,5,,
7536,돈맛,5,,
7537,돌기,5,,
7538,돌이,5,,
7539,동경,5,,
7540,동구,5,,
7541,동문,5,,
7542,동보,5,,
7543,동서,5,,
7544,동성,5,,
7545,동요,5,,
7546,동욱,5,,
7547,동화,5,,
7548,두루미,5,,
7549,뒷감당,5,,
7550,뒷목,5,,
7551,뒷사람,5,,
7552,뒷자리,5,,
7553,뒷풀이,5,,
7554,듀나,5,,
7555,들보,5,,
7556,디플레,5,,
7557,딴것,5,,
7558,떡볶이,5,,
7559,또래,5,,
7560,똥줄,5,,
7561,뛰기,5,,
7562,라듐,5,,
7563,라운지,5,,
7564,라이센스,5,,
7565,라이언,5,,
7566,라지,5,,
7567,럭셔리,5,,
7568,레미제라블,5,,
7569,레스토랑,5,,
7570,레이트,5,,
7571,레즈,5,,
7572,로맨스,5,,
7573,로즈,5,,
7574,로키,5,,
7575,롤로,5,,
7576,루나,5,,
7577,루드,5,,
7578,루저,5,,
7579,리라,5,,
7580,리만,5,,
7581,리메이크,5,,
7582,리미티드,5,,
7583,리액션,5,,
7584,리언,5,,
7585,린저,5,,
7586,린지,5,,
7587,마늘,5,,
7588,마법사,5,,
7589,마수,5,,
7590,마왕,5,,
7591,마운틴,5,,
7592,마이다스,5,,
7593,마이애미,5,,
7594,마이어,5,,
7595,마치,5,,
7596,막걸리,5,,
7597,만사,5,,
7598,만성,5,,
7599,만용,5,,
7600,만화가,5,,
7601,말로,5,,
7602,말미,5,,
7603,맑스,5,,
7604,맛보기,5,,
7605,망상이,5,,
7606,망쪼,5,,
7607,망치,5,,
7608,망토,5,,
7609,매너,5,,
7610,매드,5,,
7611,매시간,5,,
7612,매치,5,,
7613,매트릭스,5,,
7614,맥시멈,5,,
7615,맹신,5,,
7616,먹통,5,,
7617,메달,5,,
7618,메리트,5,,
7619,메탈,5,,
7620,메트,5,,
7621,멜론,5,,
7622,면제,5,,
7623,면죄부,5,,
7624,면책,5,,
7625,면허,5,,
7626,명대사,5,,
7627,명사,5,,
7628,명정,5,,
7629,모라,5,,
7630,모스크바,5,,
7631,모카,5,,
7632,목욕탕,5,,
7633,몬스터,5,,
7634,묘사,5,,
7635,무도,5,,
7636,무드,5,,
7637,무법,5,,
7638,무산,5,,
7639,무식자,5,,
7640,무위,5,,
7641,무정부주의,5,,
7642,무진장,5,,
7643,묵시록,5,,
7644,문방구,5,,
7645,문제집,5,,
7646,문짝,5,,
7647,물고기,5,,
7648,물주,5,,
7649,미국발,5,,
7650,미러,5,,
7651,미술,5,,
7652,미스터,5,,
7653,민병,5,,
7654,민사,5,,
7655,민중,5,,
7656,민호,5,,
7657,밀레,5,,
7658,밀림,5,,
7659,바가지,5,,
7660,바리바리,5,,
7661,바리케이트,5,,
7662,바퀴벌레,5,,
7663,박동,5,,
7664,박치기,5,,
7665,박탈,5,,
7666,반고,5,,
7667,반기문,5,,
7668,반디,5,,
7669,반문,5,,
7670,반역,5,,
7671,반영해,5,,
7672,반장,5,,
7673,반찬,5,,
7674,반항,5,,
7675,발기,5,,
7676,발라,5,,
7677,발버둥,5,,
7678,발행자,5,,
7679,밤사이,5,,
7680,밥그릇,5,,
7681,방송인,5,,
7682,방제,5,,
7683,방중,5,,
7684,방증,5,,
7685,방크,5,,
7686,방패,5,,
7687,배분,5,,
7688,배야,5,,
7689,배우자,5,,
7690,배짱이,5,,
7691,백성,5,,
7692,백업,5,,
7693,백지화,5,,
7694,버클리,5,,
7695,번역본,5,,
7696,번외,5,,
7697,번진,5,,
7698,벌집,5,,
7699,범주,5,,
7700,범행,5,,
7701,법리,5,,
7702,법망,5,,
7703,베드,5,,
7704,베라,5,,
7705,베르,5,,
7706,베인,5,,
7707,벽두,5,,
7708,변칙,5,,
7709,별이,5,,
7710,병자,5,,
7711,보건실,5,,
7712,보컬,5,,
7713,보탬,5,,
7714,보호책,5,,
7715,복거일,5,,
7716,복사,5,,
7717,복어,5,,
7718,복음,5,,
7719,복이,5,,
7720,본업,5,,
7721,본초,5,,
7722,볼트,5,,
7723,부산물,5,,
7724,부와,5,,
7725,부장관,5,,
7726,부정부패,5,,
7727,부지기수,5,,
7728,부친,5,,
7729,북한군,5,,
7730,분정,5,,
7731,분탕,5,,
7732,불가리아,5,,
7733,불꽃놀이,5,,
7734,불사,5,,
7735,불우,5,,
7736,불운,5,,
7737,불패,5,,
7738,브러더,5,,
7739,브리즈번,5,,
7740,비둘기,5,,
7741,비제이,5,,
7742,비하,5,,
7743,비행,5,,
7744,빈털털이,5,,
7745,빗장,5,,
7746,빠찡코,5,,
7747,빤쓰,5,,
7748,빨갱,5,,
7749,사건사,5,,
7750,사기술,5,,
7751,사내,5,,
7752,사리사욕,5,,
7753,사모아,5,,
7754,사무,5,,
7755,사무총장,5,,
7756,사상누각,5,,
7757,사생활,5,,
7758,사스,5,,
7759,사옥,5,,
7760,사우스,5,,
7761,사퇴,5,,
7762,사투,5,,
7763,사포닌,5,,
7764,사회생활,5,,
7765,산업은행,5,,
7766,산정,5,,
7767,산책,5,,
7768,살인마,5,,
7769,삼포,5,,
7770,상관도,5,,
7771,상담원,5,,
7772,상방,5,,
7773,상시,5,,
7774,상임,5,,
7775,상조,5,,
7776,상한선,5,,
7777,새삼,5,,
7778,샘슨,5,,
7779,생계,5,,
7780,생사,5,,
7781,샤니,5,,
7782,샤트,5,,
7783,샴푸,5,,
7784,서평,5,,
7785,서핑,5,,
7786,석판,5,,
7787,선달,5,,
7788,선례,5,,
7789,선불,5,,
7790,선인,5,,
7791,선지자,5,,
7792,선착순,5,,
7793,성규,5,,
7794,성사,5,,
7795,성일,5,,
7796,세뇌,5,,
7797,세상일,5,,
7798,센터장,5,,
7799,소고,5,,
7800,소극적,5,,
7801,소근,5,,
7802,소금,5,,
7803,소양,5,,
7804,소유주,5,,
7805,소집,5,,
7806,소탕,5,,
7807,소품,5,,
7808,소프트포크,5,,
7809,소형,5,,
7810,속마음,5,,
7811,손안,5,,
7812,솜씨,5,,
7813,송환,5,,
7814,쇄도,5,,
7815,쇼펜하우어,5,,
7816,수개월,5,,
7817,수다,5,,
7818,수료,5,,
7819,수배,5,,
7820,수사대,5,,
7821,수수방관,5,,
7822,수시,5,,
7823,수익자,5,,
7824,순익,5,,
7825,숨길,5,,
7826,숨바꼭질,5,,
7827,슈발,5,,
7828,슈퍼볼,5,,
7829,스마트워치,5,,
7830,스카치,5,,
7831,스코어,5,,
7832,스탠포드,5,,
7833,스테이지,5,,
7834,스템,5,,
7835,스톰,5,,
7836,스톱,5,,
7837,스튜디오,5,,
7838,스트리트,5,,
7839,스포,5,,
7840,슬기,5,,
7841,시공,5,,
7842,시궁창,5,,
7843,시뮬레이션,5,,
7844,시상식,5,,
7845,시판,5,,
7846,시프트,5,,
7847,식견,5,,
7848,신공,5,,
7849,신설,5,,
7850,신성,5,,
7851,신품,5,,
7852,신한카드,5,,
7853,실리콘,5,,
7854,실성,5,,
7855,실소,5,,
7856,실외,5,,
7857,실패자,5,,
7858,심미,5,,
7859,심사숙고,5,,
7860,십상,5,,
7861,싯가,5,,
7862,쌍놈,5,,
7863,쓸개,5,,
7864,씨티,5,,
7865,씨티그룹,5,,
7866,아드님,5,,
7867,아랍에미리트,5,,
7868,아버님,5,,
7869,아브라,5,,
7870,아사리,5,,
7871,아쉬,5,,
7872,아오지탄광,5,,
7873,아이언,5,,
7874,아티스트,5,,
7875,안간힘,5,,
7876,안거,5,,
7877,안계,5,,
7878,안모,5,,
7879,안연,5,,
7880,안정감,5,,
7881,안중근,5,,
7882,알렉스,5,,
7883,알리안츠,5,,
7884,암살자,5,,
7885,암암리,5,,
7886,암중모색,5,,
7887,암초,5,,
7888,앞자리,5,,
7889,애틀란타,5,,
7890,애프터,5,,
7891,앵콜,5,,
7892,약탈,5,,
7893,양면성,5,,
7894,양석원,5,,
7895,양질,5,,
7896,어감,5,,
7897,어거지,5,,
7898,어드바이저,5,,
7899,어디쯤,5,,
7900,어린애,5,,
7901,어린이집,5,,
7902,어조,5,,
7903,어죽,5,,
7904,억압,5,,
7905,언놈,5,,
7906,얼치기,5,,
7907,엄벌,5,,
7908,엄연한,5,,
7909,업장,5,,
7910,업주,5,,
7911,에디션,5,,
7912,에이치,5,,
7913,에타,5,,
7914,엘렌,5,,
7915,엠씨,5,,
7916,여장,5,,
7917,여주,5,,
7918,역적,5,,
7919,연구회,5,,
7920,연령대,5,,
7921,연막,5,,
7922,연민,5,,
7923,연타,5,,
7924,열망,5,,
7925,열쇠,5,,
7926,영국인,5,,
7927,영령,5,,
7928,영수,5,,
7929,예고편,5,,
7930,예스맨,5,,
7931,예언가,5,,
7932,옛말,5,,
7933,오디션,5,,
7934,오랫동안,5,,
7935,오랫만,5,,
7936,오려,5,,
7937,오빠야,5,,
7938,오야,5,,
7939,오예,5,,
7940,오판,5,,
7941,옥석,5,,
7942,온오,5,,
7943,온종일,5,,
7944,왕국,5,,
7945,외국환,5,,
7946,외인,5,,
7947,외침,5,,
7948,요세,5,,
7949,요약본,5,,
7950,용의,5,,
7951,우드,5,,
7952,우럭,5,,
7953,우리말,5,,
7954,우스갯소리,5,,
7955,우익,5,,
7956,우즈,5,,
7957,우편,5,,
7958,운송,5,,
7959,운전사,5,,
7960,운행,5,,
7961,울트라,5,,
7962,워터,5,,
7963,워프,5,,
7964,원년,5,,
7965,원비,5,,
7966,원상,5,,
7967,원시인,5,,
7968,월봉,5,,
7969,웬말,5,,
7970,위상,5,,
7971,위화감,5,,
7972,윈도,5,,
7973,유나이티드,5,,
7974,유에스,5,,
7975,유우,5,,
7976,유입자,5,,
7977,유휴,5,,
7978,육갑,5,,
7979,은기,5,,
7980,은수,5,,
7981,은화,5,,
7982,음해,5,,
7983,의당,5,,
7984,의약품,5,,
7985,의인,5,,
7986,이개,5,,
7987,이데올로기,5,,
7988,이데일리,5,,
7989,이목,5,,
7990,이민화,5,,
7991,이수,5,,
7992,이슬,5,,
7993,이익금,5,,
7994,이인,5,,
7995,이장,5,,
7996,이정훈,5,,
7997,이중고,5,,
7998,이진성,5,,
7999,이타,5,,
8000,인감,5,,
8001,인건비,5,,
8002,인격,5,,
8003,인기상,5,,
8004,인디,5,,
8005,인분,5,,
8006,인쇄,5,,
8007,인신매매,5,,
8008,인질극,5,,
8009,인천공항,5,,
8010,인터파크,5,,
8011,인터페이스,5,,
8012,일가족,5,,
8013,일경,5,,
8014,일석이조,5,,
8015,일의,5,,
8016,임무,5,,
8017,임의,5,,
8018,입문서,5,,
8019,입자,5,,
8020,잉글랜드,5,,
8021,자국민,5,,
8022,자당,5,,
8023,자본론,5,,
8024,자서,5,,
8025,자유대,5,,
8026,자정,5,,
8027,자지,5,,
8028,작태,5,,
8029,장담,5,,
8030,장례식,5,,
8031,장사꾼,5,,
8032,장사치,5,,
8033,장시간,5,,
8034,장어구이,5,,
8035,장인어른,5,,
8036,장학,5,,
8037,재배,5,,
8038,잭슨,5,,
8039,저널리스트,5,,
8040,저당,5,,
8041,저변,5,,
8042,저하,5,,
8043,저해,5,,
8044,적반하장,5,,
8045,적분,5,,
8046,적응,5,,
8047,전뇌,5,,
8048,전략기획본부장,5,,
8049,전주,5,,
8050,점령,5,,
8051,정돈,5,,
8052,정론,5,,
8053,정몽헌,5,,
8054,정병,5,,
8055,정설,5,,
8056,정수,5,,
8057,정신병자,5,,
8058,정자,5,,
8059,정장,5,,
8060,정직,5,,
8061,정착,5,,
8062,정호,5,,
8063,제물,5,,
8064,제안서,5,,
8065,제임스,5,,
8066,제작사,5,,
8067,제프,5,,
8068,조류,5,,
8069,조면,5,,
8070,조선국,5,,
8071,조스,5,,
8072,조아라,5,,
8073,조화,5,,
8074,족쇄,5,,
8075,종가,5,,
8076,종강,5,,
8077,종결,5,,
8078,종국,5,,
8079,종전,5,,
8080,종족,5,,
8081,종주국,5,,
8082,좌석,5,,
8083,죄인,5,,
8084,죄책감,5,,
8085,주사위,5,,
8086,주석,5,,
8087,주안,5,,
8088,주연,5,,
8089,주연테크,5,,
8090,주저,5,,
8091,주적,5,,
8092,죽창,5,,
8093,준표,5,,
8094,줏대,5,,
8095,중개업,5,,
8096,중국설,5,,
8097,중국인민은행,5,,
8098,중앙회,5,,
8099,중졸,5,,
8100,즈그,5,,
8101,증거금,5,,
8102,증대,5,,
8103,증언,5,,
8104,지각,5,,
8105,지구전,5,,
8106,지도층,5,,
8107,지디,5,,
8108,지론,5,,
8109,지린,5,,
8110,지배력,5,,
8111,지배자,5,,
8112,지장,5,,
8113,지청,5,,
8114,지휘,5,,
8115,진가,5,,
8116,진다,5,,
8117,진담,5,,
8118,진로,5,,
8119,진품,5,,
8120,진흥원,5,,
8121,짐작,5,,
8122,짱께,5,,
8123,창의,5,,
8124,창조자,5,,
8125,창조주,5,,
8126,창진,5,,
8127,책무,5,,
8128,천리마,5,,
8129,천애,5,,
8130,천원일,5,,
8131,천차만별,5,,
8132,철저,5,,
8133,첫발,5,,
8134,첫인상,5,,
8135,초가,5,,
8136,초가삼간,5,,
8137,초과,5,,
8138,초록색,5,,
8139,초심,5,,
8140,초입,5,,
8141,초콜렛,5,,
8142,총대,5,,
8143,총합,5,,
8144,추상,5,,
8145,추종,5,,
8146,추풍낙엽,5,,
8147,출퇴근,5,,
8148,출판,5,,
8149,취임,5,,
8150,친서,5,,
8151,카레,5,,
8152,카운트다운,5,,
8153,캠페인,5,,
8154,커브,5,,
8155,컴맹,5,,
8156,코니,5,,
8157,코딱지,5,,
8158,코박,5,,
8159,코빼기,5,,
8160,코스모스,5,,
8161,콕스,5,,
8162,콘돔,5,,
8163,쿠션,5,,
8164,쿠키,5,,
8165,퀘벡,5,,
8166,크림,5,,
8167,클레,5,,
8168,클리어,5,,
8169,키프로스,5,,
8170,타코,5,,
8171,타키,5,,
8172,타파,5,,
8173,탄도,5,,
8174,탈모,5,,
8175,태클,5,,
8176,테크놀로지,5,,
8177,토론자,5,,
8178,토미,5,,
8179,토요타,5,,
8180,토토로,5,,
8181,통신망,5,,
8182,통영,5,,
8183,투데이,5,,
8184,투사,5,,
8185,트라우마,5,,
8186,트집,5,,
8187,틀림,5,,
8188,티코,5,,
8189,티크,5,,
8190,팀원,5,,
8191,파이낸셜,5,,
8192,파커,5,,
8193,판매량,5,,
8194,패륜,5,,
8195,퍼포먼스,5,,
8196,페미니스트,5,,
8197,페퍼,5,,
8198,편승,5,,
8199,편중,5,,
8200,평시,5,,
8201,평통,5,,
8202,폐간,5,,
8203,폐업,5,,
8204,포르쉐,5,,
8205,포맷,5,,
8206,폭등세,5,,
8207,풀로스,5,,
8208,풍요,5,,
8209,풍화,5,,
8210,퓨처,5,,
8211,프라이버시,5,,
8212,프로듀서,5,,
8213,프로세서,5,,
8214,프로세스,5,,
8215,프리즘,5,,
8216,플라스틱,5,,
8217,플라잉,5,,
8218,피곤,5,,
8219,피드백,5,,
8220,피로감,5,,
8221,픽쳐,5,,
8222,필립,5,,
8223,필터링,5,,
8224,하강,5,,
8225,하겟,5,,
8226,하남,5,,
8227,하수,5,,
8228,하와이,5,,
8229,하우징,5,,
8230,하이에나,5,,
8231,하자,5,,
8232,하잔,5,,
8233,하차,5,,
8234,학도,5,,
8235,한강수,5,,
8236,한걸음,5,,
8237,한국행,5,,
8238,한담,5,,
8239,한소리,5,,
8240,한스,5,,
8241,한약,5,,
8242,한우,5,,
8243,한은,5,,
8244,항문,5,,
8245,항해,5,,
8246,해고,5,,
8247,해당국,5,,
8248,해상,5,,
8249,해운,5,,
8250,해이,5,,
8251,해학,5,,
8252,행사인,5,,
8253,행사장,5,,
8254,행성,5,,
8255,허니버터,5,,
8256,허모,5,,
8257,허쉬,5,,
8258,허트,5,,
8259,허풍,5,,
8260,헌터,5,,
8261,헤더,5,,
8262,헤럴드,5,,
8263,헬기,5,,
8264,현존,5,,
8265,혈투,5,,
8266,협업,5,,
8267,호모,5,,
8268,호연,5,,
8269,호응,5,,
8270,호화,5,,
8271,혼종,5,,
8272,홀딩,5,,
8273,홀딩스,5,,
8274,홀로그램,5,,
8275,홍기훈,5,,
8276,화석,5,,
8277,화합,5,,
8278,확립,5,,
8279,환화,5,,
8280,황금빛,5,,
8281,효력,5,,
8282,훈련소,5,,
8283,휘발,5,,
8284,휴거,5,,
8285,흥행,5,,
8286,히스토리,5,,
8287,힌트,5,,
8288,가결,4,,
8289,가늠,4,,
8290,가래,4,,
8291,가리,4,,
8292,가부장,4,,
8293,가상도,4,,
8294,가역,4,,
8295,가위바위보,4,,
8296,가입비,4,,
8297,가전제품,4,,
8298,가정집,4,,
8299,가족도,4,,
8300,가축,4,,
8301,가화,4,,
8302,각재,4,,
8303,각지,4,,
8304,간소화,4,,
8305,간수,4,,
8306,갈구,4,,
8307,갈취,4,,
8308,감시망,4,,
8309,감안,4,,
8310,감탄,4,,
8311,감흥,4,,
8312,강경책,4,,
8313,강경한,4,,
8314,강림,4,,
8315,강하,4,,
8316,갖가지,4,,
8317,개개,4,,
8318,개그맨,4,,
8319,개꿈,4,,
8320,개누리,4,,
8321,개똥이,4,,
8322,개막식,4,,
8323,개명,4,,
8324,개발은행,4,,
8325,개신교,4,,
8326,개인주의,4,,
8327,개투,4,,
8328,객기,4,,
8329,거점,4,,
8330,건국대,4,,
8331,건아,4,,
8332,걷기,4,,
8333,걸음,4,,
8334,검은색,4,,
8335,게거품,4,,
8336,게속,4,,
8337,게스트,4,,
8338,게일,4,,
8339,게임기,4,,
8340,격언,4,,
8341,결단,4,,
8342,결단력,4,,
8343,결사,4,,
8344,경각심,4,,
8345,경기고,4,,
8346,경기과학고,4,,
8347,경멸,4,,
8348,경북,4,,
8349,경비원,4,,
8350,경상도,4,,
8351,경의,4,,
8352,경쟁사,4,,
8353,경제상,4,,
8354,경찰청,4,,
8355,경호원,4,,
8356,계단,4,,
8357,계란말이,4,,
8358,계산법,4,,
8359,계약서,4,,
8360,계열사,4,,
8361,고결,4,,
8362,고금,4,,
8363,고뇌,4,,
8364,고당,4,,
8365,고동,4,,
8366,고령자,4,,
8367,고루,4,,
8368,고속,4,,
8369,고스,4,,
8370,고스트,4,,
8371,고위급,4,,
8372,고증,4,,
8373,고착,4,,
8374,고하,4,,
8375,고한,4,,
8376,골방,4,,
8377,공각기동대,4,,
8378,공급자,4,,
8379,공돈,4,,
8380,공중분해,4,,
8381,공헌,4,,
8382,과기정통,4,,
8383,과다,4,,
8384,과도,4,,
8385,과학고,4,,
8386,관광객,4,,
8387,관리법,4,,
8388,관찰자,4,,
8389,관포지교,4,,
8390,광고판,4,,
8391,광석,4,,
8392,광업,4,,
8393,광장,4,,
8394,교보,4,,
8395,교복,4,,
8396,교통비,4,,
8397,교환소,4,,
8398,교황,4,,
8399,구닥다리,4,,
8400,구독,4,,
8401,구독료,4,,
8402,구렁텅이,4,,
8403,구매력,4,,
8404,구미,4,,
8405,구민,4,,
8406,구설수,4,,
8407,구인,4,,
8408,구태,4,,
8409,국민일보,4,,
8410,국밥,4,,
8411,국자,4,,
8412,국제결제은행,4,,
8413,국토부,4,,
8414,군산,4,,
8415,굴곡,4,,
8416,굴지,4,,
8417,굿바이,4,,
8418,궁상,4,,
8419,귀도,4,,
8420,귀순,4,,
8421,귀인,4,,
8422,규재,4,,
8423,그로스,4,,
8424,그린스펀,4,,
8425,그물,4,,
8426,극소,4,,
8427,극약,4,,
8428,극좌파,4,,
8429,극치,4,,
8430,근육,4,,
8431,근자,4,,
8432,글렌,4,,
8433,금대,4,,
8434,금은,4,,
8435,금품,4,,
8436,급변,4,,
8437,급전,4,,
8438,기대주,4,,
8439,기독교인,4,,
8440,기레기,4,,
8441,기만행위,4,,
8442,기방,4,,
8443,기부자,4,,
8444,기수,4,,
8445,기아,4,,
8446,기우,4,,
8447,기인,4,,
8448,기차,4,,
8449,기피,4,,
8450,기회비용,4,,
8451,기회주의자,4,,
8452,기후,4,,
8453,김동조,4,,
8454,김민,4,,
8455,김밥,4,,
8456,김병관,4,,
8457,김성,4,,
8458,김승진,4,,
8459,김여정,4,,
8460,김종환,4,,
8461,김칫국,4,,
8462,깨알,4,,
8463,깽판,4,,
8464,꺼리,4,,
8465,꼬마,4,,
8466,꼬치,4,,
8467,나날,4,,
8468,나루,4,,
8469,나뭇잎,4,,
8470,나방,4,,
8471,나위,4,,
8472,나잇,4,,
8473,나팔,4,,
8474,낙오자,4,,
8475,난독증,4,,
8476,난무,4,,
8477,난민,4,,
8478,난방기,4,,
8479,난항,4,,
8480,날자,4,,
8481,남직원,4,,
8482,낮잠,4,,
8483,내분,4,,
8484,내일모레,4,,
8485,내자,4,,
8486,내주,4,,
8487,내한,4,,
8488,냉전,4,,
8489,냉정,4,,
8490,냥반,4,,
8491,너그,4,,
8492,너랑,4,,
8493,네모,4,,
8494,네크워크,4,,
8495,넷스케이프,4,,
8496,노란색,4,,
8497,노랑,4,,
8498,노무라증권,4,,
8499,노상,4,,
8500,노인정,4,,
8501,노친,4,,
8502,노코멘트,4,,
8503,논객,4,,
8504,놀음판,4,,
8505,농업,4,,
8506,농장,4,,
8507,뇌물죄,4,,
8508,누더기,4,,
8509,누아르,4,,
8510,눈금,4,,
8511,눈살,4,,
8512,눌림목,4,,
8513,늑대,4,,
8514,능사,4,,
8515,니시,4,,
